APP_ID,REVIEWER NAME,COMMENT,TIME,REPLY COMMENT,LIKES,REPLY TIME,RATING
UOB Mighty Malaysia,Joseph Chua,First removes otp. Now add back again. Make up your mind please.,"02/08/2019, 21:36:44",,0,Not replied,1
UOB Mighty Malaysia,Marc Gallet,Had issues with previous versions and another phone. Now it works okay.,"11/12/2018, 10:16:46",,0,Not replied,2
UOB Mighty Malaysia,Raman Varabets,Does not let me to log in unless I set up the mobile key instead of OTP SMS 😠,"11/07/2018, 21:22:14","Hi Raman

We will be releasing an update tonight. The issue that you have mentioned is rectified. We are using normal SMS now.

Audwin on behalf of UOB PFS Mobile team",1,"03/04/2016, 18:25:32",1
UOB Mighty Malaysia,Yusri Hanif,"About to pay using e-nets on browser but when they prompt for the Mighty Secure code, I need to log-in to phone app. by then browser have expired. hmmmm","01/14/2019, 00:39:18",,0,Not replied,2
UOB Mighty Malaysia,Peter Chen,The log in verification is too boring by opening Mighty.,"04/09/2019, 20:18:37",,0,Not replied,3
UOB Mighty Malaysia,rachel chung,This is a lousy app... Not user friendly at all.. Hate it,"01/18/2019, 15:03:35",,0,Not replied,1
UOB Mighty Malaysia,Eileen Lim,mighty pay doesn't work with S10 and NFC.,"04/05/2019, 22:18:44",,0,Not replied,2
UOB Mighty Malaysia,kenny zeng,Great improvement. More user friendly now,"11/21/2018, 13:08:15",,4,Not replied,4
UOB Mighty Malaysia,Evonne Teh,Unable use uob mighty Singapore,"04/08/2019, 16:13:17",,1,Not replied,5
UOB Mighty Malaysia,Kaiyan Leong,app is buggy. crashes often,"01/18/2019, 00:02:31",,0,Not replied,3
UOB Mighty Malaysia,Nicholas Chong,can't find option to increase account transfer limit s.... link to enets system is also very unstable,"04/05/2019, 07:05:34",,0,Not replied,2
UOB Mighty Malaysia,sam 57,why I cannot update my telephone numbers?,"12/04/2018, 23:58:32",,2,Not replied,1
UOB Mighty Malaysia,Kong Huay Koh,Keep on resetting my finger print and mighty secure pin many times,"02/27/2019, 14:28:21",,0,Not replied,1
UOB Mighty Malaysia,Nicholas Ridley,Much better now and very useful 👍,"11/26/2018, 11:52:26",,2,Not replied,3
UOB Mighty Malaysia,Dave Lim,"App is working well, but Secure doesn't links well with Internet banking.","12/11/2018, 15:19:52",,0,Not replied,3
UOB Mighty Malaysia,Edmund Ho,There's bug in huawei mate10 pro. App quit when click on NFC pay.,"11/09/2018, 23:36:35",,0,Not replied,1
UOB Mighty Malaysia,A Google user,SMS for PayNow does not shows who transfer you and how much! Other banks are already doing it!,"03/15/2019, 14:03:32","Hi

You should receive an SMS notification when your friends transfer money to you via PayNow if the bank has your mobile number on our records. Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/22/2018, 02:13:23",1
UOB Mighty Malaysia,Wee Kiong Tan,this app is neatly done. transfer usig app to SRS is not possible. and display of srs account is abit off.,"02/14/2019, 10:25:18","Dear Wee Kiong Tan

Thanks for your feedback. Bank and Dine with UOB Mighty will now work with Nexus 5X and 6P with app version 1.0.5. Pay will be supported soon.

Regards
Dennis on behalf of UOB PFS Mobile team",1,"01/29/2016, 23:37:38",4
UOB Mighty Malaysia,Kelvin Teo,Non-intuitive mightiness....,"03/09/2019, 14:42:37",,0,Not replied,1
UOB Mighty Malaysia,Armando Paraiso,Mighty Secure setup finally done and working.,"11/20/2018, 22:43:34",,0,Not replied,4
UOB Mighty Malaysia,Marvyn Wu,Disgusting. Nothing is loading.,"04/11/2019, 01:31:16",,0,Not replied,4
UOB Mighty Malaysia,Al Mac,Old app is easy to use and can take screenshot. The new app has disabled the screenshot,"11/26/2018, 17:21:42",,0,Not replied,1
UOB Mighty Malaysia,Ayie Asri,"Dah upgrade makin teruk,!","09/23/2019, 16:14:36",,0,Not replied,1
UOB Mighty Malaysia,A Google user,Not logical.,"12/06/2018, 13:30:18",,1,Not replied,1
UOB Mighty Malaysia,dao chang lim,keeps crashing.,"02/23/2019, 19:23:43",,0,Not replied,1
UOB Mighty Malaysia,L S,Can't even start under Android Oreo.,"12/16/2018, 21:28:46",,0,Not replied,4
UOB Mighty Malaysia,Dennis Koh,Like the fresh new look,"07/04/2019, 14:28:07","Hi Dennis Koh, 

Thanks for your positive feedback. Do continue to provide us with inputs at pfs.mobile@uobgroup.com so that we can continuously improve UOB Mighty.

Audwin on behalf of UOB PFS Mobile team",2,"11/16/2015, 01:03:46",5
UOB Mighty Malaysia,Liyan Ng,kept closing,"02/14/2019, 14:36:44",,0,Not replied,1
UOB Mighty Malaysia,Sim,App sucks,"01/01/2019, 11:30:33",,0,Not replied,1
UOB Mighty Malaysia,Saravanan Sara,Super app,"11/27/2018, 09:36:37",,0,Not replied,5
UOB Mighty Malaysia,Rahimah Abbas,okay I,"05/12/2019, 20:51:28",,0,Not replied,4
UOB Mighty Malaysia,Tiong Yongkui,Not friendly,"02/22/2019, 17:46:50",,0,Not replied,3
UOB Mighty Malaysia,A Google user,No comment,"11/13/2018, 08:35:26",,0,Not replied,5
UOB Mighty Malaysia,Ignatius Tan,Lousy UI,"04/07/2019, 10:02:53",,0,Not replied,1
UOB Mighty Malaysia,liew yeow lee,Stupid app,"11/24/2018, 20:27:24",,0,Not replied,1
UOB Mighty Malaysia,Eddie,keep crashing,"12/21/2018, 21:10:41",,0,Not replied,1
UOB Mighty Malaysia,Unknown Stealth Android,Satisfied. Good Job.,"11/15/2018, 03:23:54","Hi Syed

Galaxy S6 and OS 5.1 is supported on UOB Mighty. Common reason for what you have mentioned is due to rooted phones or malware found in device and we block usage on security reason.

Thanks for your feedback.
Audwin on behalf of UOB PFS Mobile team",0,"11/16/2015, 00:46:57",5
UOB Mighty Malaysia,Ooi Wei Soon,Poor,"11/12/2018, 20:22:28",,0,Not replied,1
UOB Mighty Malaysia,A Google user,Ok,"11/16/2018, 16:19:45",,0,Not replied,4
UOB Mighty Malaysia,Faiz Hazni,Welk,"12/06/2018, 06:35:21",,0,Not replied,5
UOB Mighty Malaysia,A Google user,super,"03/22/2019, 22:38:47",,0,Not replied,5
UOB Mighty Malaysia,A Google user,Nil,"11/21/2018, 12:15:32",,0,Not replied,1
UOB Mighty Malaysia,Hendra Sutikna,Good application.,"03/03/2019, 19:29:03",,0,Not replied,5
UOB Mighty Malaysia,A Google user,User friendly.,"02/08/2019, 12:20:23",,0,Not replied,4
UOB Mighty Malaysia,Richard Chua,Very Good.,"02/20/2019, 08:14:12",,0,Not replied,5
UOB Mighty Malaysia,D Balakrishnan Krishnan,👍,"02/18/2019, 07:52:46",,0,Not replied,5
UOB Mighty Malaysia,Salim Slot,great service,"01/19/2019, 22:45:15",,0,Not replied,5
UOB Mighty Malaysia,Andrew Ann,Great Apps,"04/05/2019, 10:06:36",,0,Not replied,5
UOB Mighty Malaysia,Kwok Leong Loh,Very useful,"11/10/2018, 07:52:39",,1,Not replied,5
UOB Mighty Malaysia,Peter Prayogo,very good,"03/21/2019, 00:34:10",,0,Not replied,5
UOB Mighty Malaysia,A Google user,very good,"11/24/2018, 20:55:03",,0,Not replied,5
UOB Mighty Malaysia,Ayyapan,Everything fine,"11/20/2018, 22:10:39",,0,Not replied,5
UOB Mighty Malaysia,Abdul Karim Baba,Very good,"01/08/2019, 13:00:42",,0,Not replied,5
UOB Mighty Malaysia,Pepe Ramos,Great app,"03/05/2019, 21:32:23",,0,Not replied,5
UOB Mighty Malaysia,Yk Lim,Complicated,"03/22/2019, 20:40:04",,0,Not replied,1
UOB Mighty Malaysia,Chua Chee Whey,disapointed,"03/25/2019, 03:45:41",,0,Not replied,1
UOB Mighty Malaysia,S.A. STORE,Very Good,"08/27/2019, 13:17:39",,0,Not replied,4
UOB Mighty Malaysia,Tony Fong,good to use.....,"04/11/2019, 07:02:18",,0,Not replied,4
UOB Mighty Malaysia,shekar jakka,superb..,"04/05/2019, 11:19:45",,0,Not replied,5
UOB Mighty Malaysia,DEVIL 666,Good,"04/20/2019, 20:03:08",,0,Not replied,5
UOB Mighty Malaysia,miko duran,Awesome,"03/08/2019, 15:30:24",,0,Not replied,5
UOB Mighty Malaysia,R Vasuthevan R Vasu,good,"03/24/2019, 14:38:42",,0,Not replied,5
UOB Mighty Malaysia,MASUD AMJAD,Good,"11/04/2018, 00:23:21",,0,Not replied,5
UOB Mighty Malaysia,Hasril Ali,good,"12/30/2018, 05:44:05",,0,Not replied,4
UOB Mighty Malaysia,A Google user,Useful,"11/22/2018, 07:17:52",,0,Not replied,5
UOB Mighty Malaysia,A Google user,good,"02/21/2019, 15:28:46",,0,Not replied,5
UOB Mighty Malaysia,Aashu Doon,nice,"04/10/2019, 16:40:35",,0,Not replied,5
UOB Mighty Malaysia,A Google user,Good...,"11/09/2018, 19:47:46",,0,Not replied,5
UOB Mighty Malaysia,Bei L,Please reply and fix . Unable to set up scan QR code because there is no Sign In option at Authentication password username page. Fix it ! Ridiculous problem,"10/10/2018, 15:28:01",,5,Not replied,1
UOB Mighty Malaysia,Han Kenneth Lim,Not compatible with Huawei Mate 20 Pro!!!!,"10/28/2018, 03:42:12",,0,Not replied,1
UOB Mighty Malaysia,HL Teo,App can further improve security by allowing user to limit their daily transfer amount.,"10/22/2018, 01:57:03",,0,Not replied,2
UOB Mighty Malaysia,Stewpig,"The ""mobile cash"" function is a life saver on this app when I forget to bring my wallet... super useful!!","10/08/2018, 21:32:46",,0,Not replied,3
UOB Mighty Malaysia,MK,Forever loading. Lousy app!!!,"10/04/2018, 13:39:03",,0,Not replied,1
UOB Mighty Malaysia,Agnes Chua,Cannot install,"10/10/2018, 11:43:50",,0,Not replied,1
UOB Mighty Malaysia,ZY CHEONG,Finally it works,"10/02/2018, 07:08:27",,2,Not replied,4
UOB Mighty Malaysia,Eddy Chin,Not working,"10/04/2018, 13:48:21",,0,Not replied,1
UOB Mighty Malaysia,ROBART CULLA,Nice one!,"10/22/2018, 15:25:49",,0,Not replied,5
UOB Mighty Malaysia,soh baorong,Overall very good,"10/19/2018, 10:52:14",,0,Not replied,5
UOB Mighty Malaysia,Yibyib kids,hang...,"07/13/2019, 18:18:30",,0,Not replied,1
UOB Mighty Malaysia,sachin jai,Goodbservice,"10/02/2018, 00:55:22",,0,Not replied,5
UOB Mighty Malaysia,kaliamoorthy perumal,Ok,"11/17/2018, 18:47:03",,0,Not replied,5
UOB Mighty Malaysia,Cd Wang,Na,"11/24/2018, 13:51:03",,0,Not replied,4
UOB Mighty Malaysia,FIT Traveler,Awesome,"10/13/2018, 19:57:02",,0,Not replied,5
UOB Mighty Malaysia,A Google user,Easy,"10/17/2018, 21:32:26",,0,Not replied,5
UOB Mighty Malaysia,A Google user,Convenient,"10/25/2018, 12:48:36",,0,Not replied,5
UOB Mighty Malaysia,elaya raja,Use full,"11/06/2018, 20:22:10",,0,Not replied,5
UOB Mighty Malaysia,Go Wen yan,Thanks for the quick response.,"10/29/2018, 13:38:15","Dear Go Wen Yan, thank you for reporting this issue. We are aware of this problem and is working to resolve it as soon as possible. In the mean time, you will be able to use the OTP as long as you do not switch out of the application. We apologise for the inconvenience caused.",0,"07/10/2017, 17:56:21",4
UOB Mighty Malaysia,sabari jeenu,Na,"09/26/2018, 15:31:07",,0,Not replied,5
UOB Mighty Malaysia,Karthika Raja,Nothing,"10/24/2018, 19:33:35",,0,Not replied,5
UOB Mighty Malaysia,Mr Funn,well,"10/25/2018, 12:12:36",,0,Not replied,5
UOB Mighty Malaysia,Wira sathreea,oke. good,"10/28/2018, 03:36:05",,0,Not replied,5
UOB Mighty Malaysia,premiere batam,Good aplicatiaon,"10/29/2018, 11:39:59",,0,Not replied,5
UOB Mighty Malaysia,Ma. karen khrisna Dela Cruz,User friendly,"09/24/2018, 21:47:03",,0,Not replied,5
UOB Mighty Malaysia,alson goh,Excellent,"09/24/2018, 06:22:53",,0,Not replied,5
UOB Mighty Malaysia,Keith Foo,Added my credit card details and keyed in a wallet PIN. Test the payment feature but app says the wallet PIN that I just created is incorrect. How to make payments when basic features can't even work?,"09/08/2018, 15:17:36",,11,Not replied,1
UOB Mighty Malaysia,Nicholas Yan,Complete joke of an app. QR code button was disabled on my app despite MULTIPLE reinstalls and enabling permissions on all apps. I am hence unable to pay via QR code using UOB Mighty. Customer service hotline was clueless on how to advise on my problem as well. Consider uninstalling this app - utterly disappointed with UOB.,"09/12/2018, 17:46:09",,1,Not replied,1
UOB Mighty Malaysia,JL F,"Forcing me to setup Mighty Secure, but I have multiple device to login UOB, setting it up at one device will disable the setup done on the other device, which is very stupid and inconvenient. Unable to view my uni$ without OTP, which is very inconvenient.","09/12/2018, 15:40:19",,0,Not replied,2
UOB Mighty Malaysia,Frederick Kesuma,"Really need to access my photos and manage my contacts? Really? Why every single time after an update, I can't use my fingerprint access? Why?!?","09/10/2018, 14:33:13",,2,Not replied,2
UOB Mighty Malaysia,George Tan,"Tried creating mighty secure, no value for frimware error msg popped up.","09/13/2018, 23:08:55",,0,Not replied,1
UOB Mighty Malaysia,ty feon,Force update,"09/19/2018, 06:57:51",,1,Not replied,2
UOB Mighty Malaysia,Banu Priya,goog,"09/27/2018, 17:03:32",,0,Not replied,5
UOB Mighty Malaysia,Wendy Wang,lol,"09/28/2018, 00:36:30",,0,Not replied,5
UOB Mighty Malaysia,Joly Rjune,good,"09/28/2018, 01:50:34",,0,Not replied,5
UOB Mighty Malaysia,Ann Tan,Convenient,"09/08/2018, 16:39:47",,0,Not replied,4
UOB Mighty Malaysia,Sakthi Kalai,GOOD,"09/26/2018, 21:27:23",,0,Not replied,5
UOB Mighty Malaysia,kamrul islam,Good,"09/25/2018, 17:52:26",,0,Not replied,5
UOB Mighty Malaysia,A Google user,"This application now works a lot better than earlier versions, but the whole DINING thing is a totally moronic distraction. The banking and dining apps should be separate / optional..","08/29/2018, 10:35:41","Hi Alanr, 

We apologise for the inconvenience caused. We are working hard behind the scenes to enable managing of transfer facilities and it will be ready by H1 2016. For the interim, you can tap on the link (Access UOB Internet Banking for full services) on Bank to use mobile cash and other functionalities not available. Our app is only 49MB.",1,"11/15/2015, 23:15:14",3
UOB Mighty Malaysia,A Google user,uob and dbs are competing to be the worst banking apps... both are doing a good job in this smart city...... its a draw at the moment... i uninstalled both... uob pips a bit by being more intrusive..... mighty hopeless in my view..... apparently now we also need to use this to replace our tokens....... . so it's the end of online banking since it's too mighty hopeless. and. intrusive for me to install change bank soon.....,"03/23/2019, 08:28:07",,0,Not replied,1
UOB Mighty Malaysia,Tony Yuwono,"After I upgraded to Pie, it just stop working. Sh**y product. Was happy 
before. Install and Uninstall, same thing Always hang during load. Thanks a 
lot. after updating, it works perfectly.","08/21/2018, 11:33:40","Dear Tony, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",2,"08/21/2018, 10:25:16",5
UOB Mighty Malaysia,Daniel Berenbaum,"Was a good app, stopped working a few days ago Edit: again with Pie upgrade  app stopped working. The app is generally fine, but UOB has real problems  keeping up with OS updates  Edit: fixed for Pie now, hope that UOB can keep up with OS updates in the future","08/21/2018, 13:02:16","Dear Daniel, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",2,"08/21/2018, 10:33:28",4
UOB Mighty Malaysia,Donna Cahill,Worst bank app. Never remembers username and always wants txt code even when you set up fingerprint access. They seriously need to get this better.,"09/06/2018, 22:26:35",,1,Not replied,1
UOB Mighty Malaysia,Adrian H,"This app cannot scan PayNow QR Codes. Its says not valid QR code. Whilst 
app from DBS, OCBC, all can scan PayNow QR codes. Please advise what is the 
issue?","08/21/2018, 18:22:36",,3,Not replied,1
UOB Mighty Malaysia,A Google user,"worst banking app ever used. worst of all - can't even use it after upgraded to Android pie. 2 weeks after Pie official publish, still no update to this annoying app. edit: working now after Aug 21st update","08/23/2018, 11:54:19","Dear Teri, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",1,"08/21/2018, 10:25:35",1
UOB Mighty Malaysia,Marcel Bandur,"Terrible app, keeps on saying that the system is under maintenance. Most annoying are the extremely frequent updates after which you need to set up the fingerprint sign up again. It tries to do too many things, the dinning feature is absolutely unnecessary. Does anyone actually use it?","09/03/2018, 10:18:37",,0,Not replied,2
UOB Mighty Malaysia,Cody Chow,"Not able to get it working on my Google Pixel 2 XL latest patch. EDIT: 
Works with Android Pie now. Thanks app Dev.","08/21/2018, 10:52:25","Dear Cody, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",3,"08/21/2018, 10:45:58",1
UOB Mighty Malaysia,Alvin Soh,"Used to love this app as it is one of the nicest digital banking apps out 
there but it has since stopped working after upgrading my phone to Android 
Pie. Please fix asap Edit: UOB updated the app in a timely manner and it is 
now back to the awesome app that I love. Changing my review to 5 stars. 
Keep it up!!","08/21/2018, 18:37:36","Dear Alvin, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:47:52",5
UOB Mighty Malaysia,Adam W,"Since the update, it wiped out all my sign in details. Unable to pass the mighty pin, and the help page isn't even helpful to resolve my problem.","08/31/2018, 09:21:13",,1,Not replied,2
UOB Mighty Malaysia,A Google user,"Updated to v8.3.1, app starts up now. Amending review to reflect that. Will 
change rating after some usage.","08/21/2018, 11:03:42","Dear Marcus, 

We apologise for the inconvenience caused. Please download the latest version of UOB Mighty(8.3.1) and try again.  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:45:20",2
UOB Mighty Malaysia,melvyn ng,"Terrible app, cannot pay bills both for visa credit card and via axs, keep generating otp when I already keyed in the initial otp","09/02/2018, 15:38:05",,0,Not replied,1
UOB Mighty Malaysia,Sunflower Apple,"Cannot even see my transaction history for months. Stupid apps, causing more inconvenience each time they update","08/27/2018, 12:27:39",,0,Not replied,1
UOB Mighty Malaysia,A Google user,I changed my android phone to Samsung Tab S3... this app is working nice in my handphone before bt in my tab I cant even open the app.... how can I check my bal n all...... 😠😠 Need to check for ATM nearby where all the time.....??🙁😠,"08/31/2018, 09:33:45",,0,Not replied,2
UOB Mighty Malaysia,Jan-Raphael Chua,Somehow the max comment length got reduced. It's inconvenient because some payments demand certain format in the comment,"08/27/2018, 20:52:10",,0,Not replied,3
UOB Mighty Malaysia,A Google user,This app keeps hanging and is not as user friendly as another bank's that I am using.,"08/28/2018, 23:07:47",,0,Not replied,2
UOB Mighty Malaysia,Sai Ho Wong,"Fails to work on Note8 after the latest update... just stuck at the starting ""please wait..."" screen","08/26/2018, 07:23:31",,0,Not replied,1
UOB Mighty Malaysia,Clara Tan,It doesn't work for Android 7 n 8. Before that it was find. Please fix it.,"08/26/2018, 07:45:37",,0,Not replied,1
UOB Mighty Malaysia,Irsyaduddin Iskandar,Horrible. Might just cancel my UOB credit card altogether.,"09/06/2018, 18:26:37",,0,Not replied,1
UOB Mighty Malaysia,A Google user,8.3.1 is not loading at all on my Samsung note9. Just keep showing 'please wait'. Uninstalled n re-installed alrdy. Still waiting for app to open to home page. Pls fix tis.,"08/26/2018, 01:42:55",,0,Not replied,3
UOB Mighty Malaysia,Wei Meng Lim,"After update to the latest version of this apps it able to support Android 
9.","08/21/2018, 10:13:08","Dear Wei Meng, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",3,"08/21/2018, 10:23:57",5
UOB Mighty Malaysia,andrew leong,Please advice …the apps is terrible slow,"08/29/2018, 18:43:43",,0,Not replied,3
UOB Mighty Malaysia,Alan Lim,Finally working with Android pie,"08/21/2018, 17:55:49","Dear Alan, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",8,"08/21/2018, 10:43:06",4
UOB Mighty Malaysia,Yuan Chin Soh,Updated. App now works. Thanks :),"08/21/2018, 11:05:33","Dear Yuan Chin, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",5,"08/21/2018, 10:38:08",4
UOB Mighty Malaysia,Shah jahan,Cashplus doesn't show transactions anymore.,"09/04/2018, 05:19:07",,0,Not replied,1
UOB Mighty Malaysia,Koh Jun Hao,"It just couldnt be load, such a disappointment","08/23/2018, 07:57:38",,0,Not replied,1
UOB Mighty Malaysia,A Google user,Easy to use..have more to upgrade.,"08/22/2018, 07:33:46",,0,Not replied,5
UOB Mighty Malaysia,PANNIR SELVAM,Gud,"09/29/2018, 15:52:53",,0,Not replied,5
UOB Mighty Malaysia,Raja 9685,Good use,"08/30/2018, 21:42:03",,0,Not replied,5
UOB Mighty Malaysia,Y W,"Stupid application that erase you settings on very update. You have to keep 
setting up the login and mighty secure as and when they update the version 
of apps!!","08/18/2018, 11:50:18",,0,Not replied,1
UOB Mighty Malaysia,Kee Wah Lau,"Apps crashed everytime when try to use the pay function. Forced me to 
choose to use Google pay instead of uob own pay option. -huawei mate 10 pro-","08/20/2018, 15:01:56","Dear Keewah

Can you please try to clear data in Settings-&gt;Apps-&gt;UOB Singapore-&gt;Storage-&gt;Clear Data and try adding your UOB card again? Do note that you will need to setup Mighty Secure again after clear data if you have already set that up previously. Thanks.

UOB Mobile and Digital Team",0,"08/22/2018, 02:03:00",2
UOB Mighty Malaysia,Victor Paunlagui,"Really annoying, cant screen shot anymore, cant take a photograph proof of 
payment. Please do something about it. DBS can still take screenshot of 
their proof of payment.","08/17/2018, 00:16:48",,3,Not replied,2
UOB Mighty Malaysia,Ryan Yah,"Worst iBanking app, never fail to stopped working after new Android OS roll 
out.","08/14/2018, 10:48:50","Dear Ryan, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",4,"08/21/2018, 10:36:48",1
UOB Mighty Malaysia,Victor Soh,"Crashed on Google Pixel 2 XL on Android 9.0. Singapore developers, please 
be faster on your app development.","08/16/2018, 00:13:42","Dear Victor, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",7,"08/21/2018, 10:33:58",2
UOB Mighty Malaysia,Nelson,"Please fix the app for the latest Android build. Can't work for months on 
my Pixel 2XL","08/13/2018, 23:55:44","Dear Nelson, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",3,"08/21/2018, 10:37:10",1
UOB Mighty Malaysia,Bock Haw Yi,"It doesn't work on Android 9 which is very annoying. Their IT team is slow 
and lousy","08/17/2018, 19:48:36","Dear Haw Yi, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",2,"08/21/2018, 10:30:55",1
UOB Mighty Malaysia,Rofino Lim,"Doesn't work with android pie, update to their latest update today and 
still it does not work.","08/13/2018, 21:10:31","Dear Rofino, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",5,"08/21/2018, 10:37:44",1
UOB Mighty Malaysia,Keen Wong,"Not working on Pixel 2 on Android 9 - Pie. Once opened on the app and it 
hangs.","08/18/2018, 09:10:47","Hi Keen Wong

Thanks for your feedback. Bank and Dine with UOB Mighty will now work with Nexus 5X and 6P with app version 1.0.5. Pay will be supported soon.

Regards
Dennis on behalf of UOB PFS Mobile team",4,"01/29/2016, 23:43:04",1
UOB Mighty Malaysia,shawn ee,"Updated android software to 8.0 today. App became very slow afterwards. 
Decided to update this app, and now it says i have system configuration 
error. Please rectify this problem asap. Thank you!","08/20/2018, 00:29:26","Dear Shawn, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:26:44",1
UOB Mighty Malaysia,reza primardiantono,Doesn't work on Android 9. Please update the app.,"08/13/2018, 15:08:29","Dear Reza, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",9,"08/21/2018, 10:39:17",1
UOB Mighty Malaysia,Yes Siong Keith Chong,"Has always using this for check or doing regular transfer. But after 
updated to Android 9 Pie OS, I cannot use anymore and keep crushing when 
open this app","08/20/2018, 13:54:52","Dear Keith, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:26:16",3
UOB Mighty Malaysia,Marc Meissner,Freezes on Android 9 Pie. Useless.,"08/13/2018, 11:20:55","Dear Marc, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",10,"08/21/2018, 10:40:05",1
UOB Mighty Malaysia,Ngom Cheng,Always got issues after upgrade Android,"08/17/2018, 21:35:52","Dear Ngom Cheng, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",2,"08/21/2018, 10:30:34",2
UOB Mighty Malaysia,Aden Zheng Quan Phua,"Doesn't work with every android version update from oreo to pie. Please 
faster make it compatible.","08/16/2018, 13:44:05","Dear Aden, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",4,"08/21/2018, 10:32:08",1
